Transcript Id,Gene Id(name),Mirna Name,miTG score
ENSMUST00000049784,ENSMUSG00000061911 (Myt1l),mmu-miR-200a-3p,0.999966833091214
ENSMUST00000022257,ENSMUSG00000021738 (Atxn7),mmu-miR-200a-3p,0.999439544701304
UTR3,14:14103534-14103554,0.111843288728229
UTR3,14:14104324-14104341,0.0023537234633124
UTR3,14:14104617-14104630,0.00257571282123733
UTR3,14:14105342-14105362,0.00743830917903704
UTR3,14:14106299-14106314,0.00140259046290801
UTR3,14:14106325-14106352,0.00110830827395806
UTR3,14:14107022-14107034,0.00633793003659254
ENSMUST00000035170,ENSMUSG00000032560 (Dnajc13),mmu-miR-200a-3p,0.999369659836263
UTR3,9:104152210-104152228,0.131138140420409
ENSMUST00000047762,ENSMUSG00000005836 (Gata6),mmu-miR-200a-3p,0.999319535957247
UTR3,18:11085147-11085166,0.129886757364542
ENSMUST00000114689,ENSMUSG00000002028 (Kmt2a),mmu-miR-200a-3p,0.999261809358747
UTR3,9:44807300-44807322,0.00623931578510539
UTR3,9:44803563-44803587,0.12549816042041
UTR3,9:44880883-44880903,0.00168032346920961
UTR3,9:44823384;44824325-44823388;44824336,0.00707860688138591
ENSMUST00000046963,ENSMUSG00000033352 (Map2k4),mmu-miR-200a-3p,0.999201432388636
UTR3,11:65690610-65690628,0.0747518339733095
UTR3,11:65690494-65690520,0.0525172298434446
ENSMUST00000046513,ENSMUSG00000037747 (Phyhipl),mmu-miR-200a-3p,0.999099969802139
UTR3,10:70558790-70558811,0.125312525848869
ENSMUST00000097079,ENSMUSG00000072294 (Klf12),mmu-miR-200a-3p,0.999078389975919
UTR3,14:99875047-99875074,0.13462887730427
UTR3,14:100022863-100022886,0.0256147111502971
ENSMUST00000100203,ENSMUSG00000023026 (Dip2b),mmu-miR-200a-3p,0.999075323380321
UTR3,15:100215911-100215927,0.0104387400696872
UTR3,15:100216229-100216251,0.00413497772319734
UTR3,15:100217321-100217340,0.00152453883633013
UTR3,15:100219066-100219087,0.00504360011082852
UTR3,15:100219398-100219417,0.0946080565058176
UTR3,15:100219436-100219456,0.00912066518493783
ENSMUST00000171396,ENSMUSG00000023964 (Calcr),mmu-miR-200a-3p,0.998952320911493
UTR3,6:3687271-3687293,0.00968251451801959
UTR3,6:3685959-3685980,0.109202708506955
UTR3,6:3685868-3685880,0.00394217121569109
ENSMUST00000091037,ENSMUSG00000068966 (Zbtb34),mmu-miR-200a-3p,0.998921635598106
UTR3,2:33410282-33410292,0.026101574957768
UTR3,2:33409956-33409978,0.00899465669237302
UTR3,2:33409743-33409767,0.0114083288173599
UTR3,2:33409028-33409048,0.0360573603097627
UTR3,2:33408859-33408884,0.00299480906614929
UTR3,2:33408291-33408304,0.0367983431586162
ENSMUST00000097419,ENSMUSG00000069135 (Fgfr1op),mmu-miR-200a-3p,0.998695404880413
UTR3,17:8194850-8194877,0.0974543250143218
UTR3,17:8196469-8196490,0.0217843851193755
ENSMUST00000107289,ENSMUSG00000028399 (Ptprd),mmu-miR-200a-3p,0.998302360190732
UTR3,4:75941378-75941398,0.00435311746222679
UTR3,4:75941242-75941249,0.113754694610467
UTR3,4:76128887-76128905,0.0109536291006495
ENSMUST00000044954,ENSMUSG00000037434 (Slc30a1),mmu-miR-200a-3p,0.997975135615182
UTR3,1:191910521-191910538,0.00368362904782837
UTR3,1:191911166-191911185,0.00375018586694359
UTR3,1:191911489-191911512,0.00209803342430158
UTR3,1:191912416-191912442,0.00352332806528222
UTR3,1:191912564-191912591,0.0938351817825274
UTR3,1:191913093-191913112,0.00515159663341109
ENSMUST00000032570,ENSMUSG00000030410 (Dmwd),mmu-miR-200a-3p,0.997636411899919
UTR3,7:19082538-19082560,0.0789051363362581
UTR3,7:19082685-19082706,0.0306032188115669
ENSMUST00000031190,ENSMUSG00000029265 (Dr1),mmu-miR-200a-3p,0.997620728798321
UTR3,5:108278902-108278921,0.101030849001237
UTR3,5:108279735-108279762,0.00713567603310297
UTR3,5:108279804-108279823,0.00123348447473013
ENSMUST00000189629,ENSMUSG00000053877 (Srcap),mmu-miR-200a-3p,0.997177557133281
UTR3,7:127560969-127560987,0.107193866948674
UTR3,7:127538628-127538650,0.00255762798203593
ENSMUST00000165512,ENSMUSG00000001566 (Mnx1),mmu-miR-200a-3p,0.997120332176279
UTR3,5:29473538-29473564,0.101234333178086
UTR3,5:29473458-29473480,0.00274996855935658
UTR3,5:29473416-29473437,0.00228776273270505
ENSMUST00000099087,ENSMUSG00000027763 (Mbnl1),mmu-miR-200a-3p,0.997083137903097
UTR3,3:60627037-60627062,0.102949696126883
UTR3,3:60627991-60628012,0.00311200915579913
ENSMUST00000041968,ENSMUSG00000039428 (Tmem135),mmu-miR-200a-3p,0.996757939173441
UTR3,7:89141743-89141754,0.0888549951161586
UTR3,7:89141616-89141637,0.00479603011075906
UTR3,7:89141118-89141129,0.00600388110221844
UTR3,7:89141105-89141124,0.00285247677584824
UTR3,7:89140569-89140591,0.00182142261815006
ENSMUST00000079828,ENSMUSG00000055254 (Ntrk2),mmu-miR-200a-3p,0.996234653121141
UTR3,13:59128454-59128470,0.0144335103628249
UTR3,13:59129330-59129357,0.00668904230669464
UTR3,13:59130114-59130139,0.00179986800468766
UTR3,13:59131286-59131310,0.00121464225919939
UTR3,13:59133581-59133594,0.00529104625396013
UTR3,13:59133755-59133779,0.00844485753960501
UTR3,13:59133811-59133835,0.0640016979905012
ENSMUST00000102996,ENSMUSG00000021747 (4930452B06Rik),mmu-miR-200a-3p,0.996220956086637
UTR3,14:8431302-8431323,0.103706023359511
UTR3,14:8517926-8517951,0.00887413416125651
ENSMUST00000102948,ENSMUSG00000016477 (E2f3),mmu-miR-200a-3p,0.996134225645024
UTR3,13:29909828-29909844,0.0184627386232303
UTR3,13:29907890-29907900,0.00401278520761038
UTR3,13:29907274-29907296,0.0764377203676302
UTR3,13:29906841-29906859,0.00252956702401312
ENSMUST00000031727,ENSMUSG00000029714 (Gigyf1),mmu-miR-200a-3p,0.995740213591646
UTR3,5:137527293-137527312,0.0144676670051287
UTR3,5:137527363-137527377,0.0881677999764857
UTR3,5:137519329-137519351,0.0134337564259117
ENSMUST00000029777,ENSMUSG00000028132 (Tmem56),mmu-miR-200a-3p,0.995671789500405
UTR3,3:121207031-121207057,0.0208670285945413
UTR3,3:121206870-121206880,0.00925613566904618
UTR3,3:121203882-121203894,0.00206046319402763
UTR3,3:121203279-121203299,0.00163097806688402
UTR3,3:121203250-121203271,0.000901969099640908
UTR3,3:121203086-121203098,0.00211955418115942
UTR3,3:121202766-121202781,0.00321982420521024
UTR3,3:121202373-121202399,0.059532530807221
ENSMUST00000075767,ENSMUSG00000026657 (Frmd4a),mmu-miR-200a-3p,0.99548467851544
UTR3,2:4612070-4612092,0.00269794011993301
UTR3,2:4613597-4613619,0.00536417656907742
UTR3,2:4613606-4613626,0.00193540139566002
UTR3,2:4613988-4614008,0.0888961819214917
ENSMUST00000143412,ENSMUSG00000029267 (Mtf2),mmu-miR-200a-3p,0.995307054543284
UTR3,5:108094154-108094165,0.0303527794707704
UTR3,5:108107236-108107255,0.00486256093592839
UTR3,5:108108132-108108152,0.00466803814696262
UTR3,5:108108167-108108181,0.0583767895504355
ENSMUST00000026917,ENSMUSG00000025810 (Nrp1),mmu-miR-200a-3p,0.99526300883437
UTR3,8:128503538-128503552,0.0132967076186689
UTR3,8:128505090-128505106,0.084810056190135
ENSMUST00000045110,ENSMUSG00000042046 (Dstyk),mmu-miR-200a-3p,0.995221170771492
UTR3,1:132463674-132463693,0.00472689528547059
UTR3,1:132465609-132465629,0.00404548020845848
UTR3,1:132466648-132466664,0.0891899819281807
ENSMUST00000111838,ENSMUSG00000033392 (Clasp2),mmu-miR-200a-3p,0.994654174595039
UTR3,9:113918366-113918386,0.0984820919950091
UTR3,9:113908799-113908820,0.0127595066990873
ENSMUST00000051209,ENSMUSG00000002265 (Peg3),mmu-miR-200a-3p,0.9945677526815
UTR3,7:6706898-6706921,0.00200754578158775
UTR3,7:6705354-6705372,0.000818232525713158
UTR3,7:6704996-6705015,0.0130776407795934
UTR3,7:6704537-6704562,0.0741980650239109
UTR3,7:6704413-6704424,0.00575554202611601
ENSMUST00000028740,ENSMUSG00000090100 (Ttbk2),mmu-miR-200a-3p,0.994243269456382
UTR3,2:120739630-120739656,0.0309614633652593
UTR3,2:120733063-120733081,0.00404926032275375
UTR3,2:120732890-120732916,0.0656046288172996
UTR3,2:120822502-120822521,0.0188651389966212
UTR3,2:120806904;120822473-120806906;120822493,0.0102006158574189
ENSMUST00000048121,ENSMUSG00000041794 (Myrip),mmu-miR-200a-3p,0.993476594884205
UTR3,9:120473580-120473603,0.00244221933643053
UTR3,9:120474401-120474429,0.0904052106564904
ENSMUST00000052838,ENSMUSG00000024294 (Mib1),mmu-miR-200a-3p,0.993301903208715
UTR3,18:10812297-10812317,0.0378942553258542
UTR3,18:10813127-10813149,0.0422486458640349
UTR3,18:10817128-10817151,0.00115053275510688
UTR3,18:10818242-10818261,0.0111192015009779
ENSMUST00000061632,ENSMUSG00000050663 (Trhde),mmu-miR-200a-3p,0.993114169750269
UTR3,10:114401305-114401328,0.0634008121607322
UTR3,10:114400932-114400960,0.016947626443249
UTR3,10:114400129-114400155,0.00104144266531757
UTR3,10:114399324-114399343,0.0105678807160747
ENSMUST00000077737,ENSMUSG00000026918 (Brd3),mmu-miR-200a-3p,0.993113070946056
UTR3,2:27448348-27448376,0.0919551360294054
ENSMUST00000004920,ENSMUSG00000004798 (Ulk2),mmu-miR-200a-3p,0.993076105817471
UTR3,11:61776700-61776718,0.0145434887017661
UTR3,11:61776335-61776353,0.0370627358991596
UTR3,11:61776211-61776236,0.0374810227525975
UTR3,11:61775854-61775874,0.00333102541638445
UTR3,11:61799466-61799486,0.00361285856237802
ENSMUST00000125192,ENSMUSG00000020564 (Atxn7l1),mmu-miR-200a-3p,0.993049850351683
UTR3,12:33372991-33373006,0.00600269409635534
UTR3,12:33373187-33373200,0.0577884205267041
UTR3,12:33374770-33374778,0.0280136312852698
ENSMUST00000021641,ENSMUSG00000021217 (Tshz3),mmu-miR-200a-3p,0.992670946394652
UTR3,7:36771953-36771978,0.073885234377463
UTR3,7:36772036-36772051,0.010559087928311
UTR3,7:36772494-36772511,0.0081317093088673
UTR3,7:36771496-36771514,0.0107228154237331
ENSMUST00000058578,ENSMUSG00000049940 (Pgrmc2),mmu-miR-200a-3p,0.992390620468844
UTR3,3:41068169-41068197,0.0032601339709656
UTR3,3:41067778-41067789,0.0583828092164086
UTR3,3:41066899-41066919,0.00311916725951136
UTR3,3:41066538-41066555,0.0255507187238367
ENSMUST00000179030,ENSMUSG00000052331 (Ankrd44),mmu-miR-200a-3p,0.992178033664654
UTR3,1:54646064-54646087,0.00188465558667107
UTR3,1:54646028-54646055,0.0180264156679577
UTR3,1:54645655-54645673,0.0710947354640265
UTR3,1:54763674-54763693,0.00790889312490474
ENSMUST00000042365,ENSMUSG00000041297 (Cdk13),mmu-miR-200a-3p,0.991885536417831
UTR3,13:17717540-17717564,0.0946692950304506
UTR3,13:17719725-17719744,0.032890385766942
ENSMUST00000022264,ENSMUSG00000021745 (Ptprg),mmu-miR-200a-3p,0.991192604552587
UTR3,14:12238099-12238122,0.0313390458125069
UTR3,14:12238569-12238586,0.00414749871538097
UTR3,14:12240624-12240641,0.00148121485198654
UTR3,14:12241960-12241986,0.0509356764596257
ENSMUST00000088658,ENSMUSG00000025912 (Mybl1),mmu-miR-200a-3p,0.991159772622016
UTR3,1:9669345-9669368,0.0818798279281364
UTR3,1:9669103-9669127,0.00596225334900972
ENSMUST00000048977,ENSMUSG00000042942 (Greb1l),mmu-miR-200a-3p,0.990913145356298
UTR3,18:10560825-10560848,0.00712990491564717
UTR3,18:10560999-10561023,0.0748289683175229
UTR3,18:10561768-10561785,0.00186196528228701
UTR3,18:10562749-10562774,0.00729230208277007
UTR3,18:10553835-10553854,0.0255862888709121
ENSMUST00000077160,ENSMUSG00000041540 (Sox5),mmu-miR-200a-3p,0.9905983661454
UTR3,6:143832858-143832880,0.00350733337478514
UTR3,6:143832432-143832447,0.0789860536974543
UTR3,6:143830750-143830768,0.00136445699916497
UTR3,6:143829408-143829424,0.00296866559151589
ENSMUST00000044380,ENSMUSG00000035451 (Foxa1),mmu-miR-200a-3p,0.989763228598644
UTR3,12:57540925-57540942,0.0830803066858575
UTR3,12:57540895-57540910,0.00234150245918884
ENSMUST00000034175,ENSMUSG00000031732 (Phlpp2),mmu-miR-200a-3p,0.989058692316417
UTR3,8:109940976-109940992,0.00831459836440562
UTR3,8:109941066-109941087,0.065813242717989
UTR3,8:109944545-109944566,0.0101944922191853
ENSMUST00000114871,ENSMUSG00000062184 (Hs6st2),mmu-miR-200a-3p,0.988609901026923
UTR3,X:51389303-51389327,0.0431898165799314
UTR3,X:51387705-51387724,0.00895269902048295
UTR3,X:51387486-51387510,0.0157128910481764
UTR3,X:51387427-51387450,0.0158024959965534
ENSMUST00000114666,ENSMUSG00000052459 (Atp6v1a),mmu-miR-200a-3p,0.988408520373558
UTR3,16:44087243-44087263,0.00687848483523322
UTR3,16:44085668-44085690,0.00346850355189216
UTR3,16:44085560-44085581,0.0730211430872852
ENSMUST00000040275,ENSMUSG00000038248 (Sobp),mmu-miR-200a-3p,0.987383865823341
UTR3,10:43003731-43003753,0.087464225165813
UTR3,10:43003555-43003580,0.00466298603390165
UTR3,10:43158052-43158070,0.0672808098736267
ENSMUST00000027146,ENSMUSG00000025997 (Ikzf2),mmu-miR-200a-3p,0.987367976070108
UTR3,1:69537814-69537838,0.060395902300658
UTR3,1:69537713-69537729,0.00577893018328169
UTR3,1:69535595-69535615,0.00290479159025066
UTR3,1:69534734-69534749,0.00150903777834192
UTR3,1:69534040-69534066,0.00316349363784277
UTR3,1:69531530-69531554,0.00819375553741489
ENSMUST00000102903,ENSMUSG00000038729 (Akap2),mmu-miR-200a-3p,0.986415296584359
UTR3,4:57893469-57893481,0.00197165118701408
UTR3,4:57894171-57894195,0.00618912839822457
UTR3,4:57896255-57896269,0.0090080737103647
UTR3,4:57896549-57896572,0.0495716527868892
UTR3,4:57896645-57896656,0.0113172199770368
UTR3,4:57896851-57896876,0.0026840514353853
ENSMUST00000107110,ENSMUSG00000008489 (Elavl2),mmu-miR-200a-3p,0.986067190662389
UTR3,4:91253139-91253158,0.02450092591391
UTR3,4:91252958-91252976,0.00961373769490229
UTR3,4:91250955-91250981,0.046207809946055
ENSMUST00000111464,ENSMUSG00000005505 (Kbtbd4),mmu-miR-200a-3p,0.986061417194709
UTR3,2:90909946-90909971,0.00409363631562302
UTR3,2:90910138-90910164,0.0762219703528147
ENSMUST00000107172,ENSMUSG00000003518 (Dusp3),mmu-miR-200a-3p,0.986049248614284
UTR3,11:101973169-101973187,0.00567999595434795
UTR3,11:101971188-101971204,0.0746211467434988
ENSMUST00000081728,ENSMUSG00000022240 (Ctnnd2),mmu-miR-200a-3p,0.985482538323302
UTR3,15:31028591-31028599,0.0796409500505889
ENSMUST00000167518,ENSMUSG00000037503 (Fam168b),mmu-miR-200a-3p,0.984798494686962
UTR3,1:34816489-34816511,0.00316129730865012
UTR3,1:34816361-34816385,0.00170997469094086
UTR3,1:34815987-34816014,0.0011384128407838
UTR3,1:34814425-34814451,0.00213997608499938
UTR3,1:34813454-34813472,0.0707274278252313
ENSMUST00000080299,ENSMUSG00000022634 (Yaf2),mmu-miR-200a-3p,0.984514981926326
UTR3,15:93285140-93285168,0.078570370758715
ENSMUST00000029964,ENSMUSG00000028289 (Epha7),mmu-miR-200a-3p,0.984269226207162
UTR3,4:28964474-28964495,0.021684988751848
UTR3,4:28965891-28965909,0.0496762136491557
UTR3,4:28966127-28966146,0.00483374625722945
UTR3,4:28966208-28966225,0.00266648197995976
UTR3,4:28870579-28870604,0.00691430353848395
ENSMUST00000045288,ENSMUSG00000039239 (Tgfb2),mmu-miR-200a-3p,0.983976210514907
UTR3,1:186625336-186625351,0.0306606595382528
UTR3,1:186625115-186625139,0.0338870031656459
UTR3,1:186624934-186624958,0.00773740667186449
UTR3,1:186624056-186624075,0.005717367501488
ENSMUST00000075159,ENSMUSG00000029238 (Clock),mmu-miR-200a-3p,0.98391099856174
UTR3,5:76216589-76216609,0.00651044930139495
UTR3,5:76216379-76216391,0.0113479112070102
UTR3,5:76216025-76216050,0.00453154591670382
UTR3,5:76213714-76213726,0.00108807193372075
UTR3,5:76212450-76212477,0.00693466038395974
UTR3,5:76212245-76212267,0.0475223349938314
ENSMUST00000169817,ENSMUSG00000020212 (Mdm1),mmu-miR-200a-3p,0.983711306267095
UTR3,10:118168195-118168218,0.00709182917646118
UTR3,10:118168583-118168604,0.0706382190275316
ENSMUST00000114124,ENSMUSG00000002489 (Tiam1),mmu-miR-200a-3p,0.983534523474091
UTR3,16:89788649-89788671,0.00924806628157436
UTR3,16:89788338-89788365,0.0683026176591527
ENSMUST00000029331,ENSMUSG00000027765 (P2ry1),mmu-miR-200a-3p,0.982413134071249
UTR3,3:61007557-61007578,0.00138858849159596
UTR3,3:61007864-61007882,0.00209447519207905
UTR3,3:61007932-61007958,0.00123170791549851
UTR3,3:61008628-61008652,0.0717404210905372
ENSMUST00000102973,ENSMUSG00000028405 (Aco1),mmu-miR-200a-3p,0.98229805148538
UTR3,4:40198071-40198091,0.0726735976300666
UTR3,4:40198176-40198198,0.00367307941546895
ENSMUST00000020827,ENSMUSG00000020521 (Rnft1),mmu-miR-200a-3p,0.982222704837686
UTR3,11:86496184-86496192,0.0794804884859952
UTR3,11:86495238-86495261,0.0385043668646509
ENSMUST00000048976,ENSMUSG00000033910 (Gucy1a3),mmu-miR-200a-3p,0.982055617971643
UTR3,3:82094602-82094629,0.049429535242184
UTR3,3:82094539-82094555,0.00508270254891951
UTR3,3:82094381-82094406,0.00382485689311175
UTR3,3:82094272-82094296,0.0149099591984929
UTR3,3:82093575-82093597,0.00424747486694373
UTR3,3:82105842-82105864,0.00978372507977286
UTR3,3:82097729-82097754,0.00915033884824633
ENSMUST00000180110,ENSMUSG00000046876 (Atxn1),mmu-miR-200a-3p,0.980515515974248
UTR3,13:45556144-45556166,0.0279342307643907
UTR3,13:45555506-45555527,0.00771024267788617
UTR3,13:45555174-45555196,0.00635952229286367
UTR3,13:45552036-45552056,0.0193342969659295
UTR3,13:45551728-45551751,0.00958905665561643
UTR3,13:45551290-45551313,0.00382154239621718
ENSMUST00000098066,ENSMUSG00000089945 (Palm2Akap2),mmu-miR-200a-3p,0.979885951518506
UTR3,4:57893469-57893481,0.000928278045439332
UTR3,4:57894171-57894195,0.00470200462875182
UTR3,4:57896255-57896269,0.00841361254119418
UTR3,4:57896549-57896572,0.0454252245143019
UTR3,4:57896645-57896656,0.0120074562046038
UTR3,4:57896851-57896876,0.00274208010492452
ENSMUST00000057037,ENSMUSG00000057335 (Cep170),mmu-miR-200a-3p,0.979660614181213
UTR3,1:176734945-176734967,0.0465856707867568
UTR3,1:176734751-176734773,0.00600766994207731
UTR3,1:176733674-176733692,0.0214394734311949
ENSMUST00000074733,ENSMUSG00000058013 (Sept11),mmu-miR-200a-3p,0.97901614134301
UTR3,5:93172775-93172802,0.00145324580825084
UTR3,5:93174328-93174340,0.00447678749449473
UTR3,5:93174703-93174727,0.0675821871206943
ENSMUST00000034879,ENSMUSG00000032329 (Hmg20a),mmu-miR-200a-3p,0.978884880096504
UTR3,9:56496688-56496708,0.073408110380745
ENSMUST00000076136,ENSMUSG00000061175 (Fnip2),mmu-miR-200a-3p,0.97871091331429
UTR3,3:79459311-79459331,0.0037101451715305
UTR3,3:79457789-79457807,0.00121993075832737
UTR3,3:79457182-79457202,0.0584049734484191
UTR3,3:79456634-79456657,0.0099360505296206
ENSMUST00000047173,ENSMUSG00000041124 (Msantd4),mmu-miR-200a-3p,0.978706135137064
UTR3,9:4385414-4385430,0.0190856055569755
UTR3,9:4386803-4386828,0.0541817466912678
ENSMUST00000115314,ENSMUSG00000033306 (Lpp),mmu-miR-200a-3p,0.978390316662705
UTR3,16:24981661-24981680,0.00104057584685678
UTR3,16:24982799-24982826,0.0624480200014255
UTR3,16:24983094-24983116,0.00272728633902397
UTR3,16:24983824-24983843,0.00090035974998959
UTR3,16:24989103-24989118,0.00268242872694469
UTR3,16:24992368-24992383,0.00322278257316822
ENSMUST00000029866,ENSMUSG00000028212 (Ccne2),mmu-miR-200a-3p,0.978319378097038
UTR3,4:11203432-11203454,0.0478948779359407
UTR3,4:11204582-11204603,0.0250718254742459
ENSMUST00000182532,ENSMUSG00000027777 (Schip1),mmu-miR-200a-3p,0.977134561096009
UTR3,3:68625940-68625959,0.0720772738527179
ENSMUST00000018842,ENSMUSG00000018698 (Lhx1),mmu-miR-200a-3p,0.977133389878692
UTR3,11:84519036-84519054,0.0039425899523074
UTR3,11:84518575-84518602,0.0227687500584832
UTR3,11:84518320-84518343,0.0113284676066019
UTR3,11:84518304-84518323,0.0340366094939737
ENSMUST00000115096,ENSMUSG00000029765 (Plxna4),mmu-miR-200a-3p,0.976797250348645
UTR3,6:32148857-32148877,0.00130765081869083
UTR3,6:32144599-32144619,0.0708420846553458
UTR3,6:32517396-32517422,0.00722659653448976
ENSMUST00000044581,ENSMUSG00000032666 (1700025G04Rik),mmu-miR-200a-3p,0.976737950471869
UTR3,1:151893245-151893266,0.0576933087697677
UTR3,1:151892316-151892335,0.00130551121146221
UTR3,1:151892156-151892173,0.00102379677150753
UTR3,1:151891092-151891116,0.0094713151486991
UTR3,1:151889055-151889077,0.000795471507154528
UTR3,1:151888472-151888493,0.00150017314668282
ENSMUST00000025081,ENSMUSG00000024238 (Zeb1),mmu-miR-200a-3p,0.97603546423779
UTR3,18:5773712-5773739,0.00442287632118244
UTR3,18:5773754-5773776,0.00973309707027934
UTR3,18:5774491-5774516,0.0359234229776471
UTR3,18:5774737-5774758,0.0277834319187692
UTR3,18:5766339-5766364,0.00917223008117187
UTR3,18:5767680-5767704,0.0544218122765081
UTR3,18:5767872-5767893,0.0245487840122953
ENSMUST00000055808,ENSMUSG00000051391 (Ywhag),mmu-miR-200a-3p,0.974947487275804
UTR3,5:135908904-135908932,0.00539283706770636
UTR3,5:135908700-135908723,0.0651548336496171
ENSMUST00000059851,ENSMUSG00000048787 (Dcun1d3),mmu-miR-200a-3p,0.974602933063756
UTR3,7:119857041-119857068,0.0703186424241923
ENSMUST00000109905,ENSMUSG00000058569 (Tmed9),mmu-miR-200a-3p,0.974431971495328
UTR3,13:55597231-55597251,0.0702061237420999
ENSMUST00000114875,ENSMUSG00000036109 (Mbnl3),mmu-miR-200a-3p,0.974387608583993
UTR3,X:51120802-51120815,0.00331102705686418
UTR3,X:51120560-51120575,0.0203816413340284
UTR3,X:51120117-51120129,0.00220721604714122
UTR3,X:51120050-51120073,0.00144714422697174
UTR3,X:51118334-51118358,0.00486877567240173
UTR3,X:51117799-51117826,0.0280323268630728
UTR3,X:51117623-51117648,0.00734201486759989
UTR3,X:51117376-51117394,0.00303835143500142
UTR3,X:51128982-51129002,0.0126197485770309
ENSMUST00000025375,ENSMUSG00000024498 (Tcerg1),mmu-miR-200a-3p,0.973330722570553
UTR3,18:42575009-42575028,0.0694984250885239
ENSMUST00000003369,ENSMUSG00000003282 (Plag1),mmu-miR-200a-3p,0.972714148187788
UTR3,4:3903271-3903294,0.00370159698442577
UTR3,4:3903059-3903078,0.00242715368570743
UTR3,4:3901648-3901671,0.00939774033667166
UTR3,4:3901210-3901233,0.0573988709978047
UTR3,4:3905550-3905574,0.0792514127781556
ENSMUST00000116456,ENSMUSG00000018001 (Cyth3),mmu-miR-200a-3p,0.972678556924296
UTR3,5:143709676-143709691,0.0249941221532867
UTR3,5:143710049-143710075,0.0440984847950533
ENSMUST00000119430,ENSMUSG00000021770 (Samd8),mmu-miR-200a-3p,0.972547175192691
UTR3,14:21793496-21793519,0.00308736118532026
UTR3,14:21794017-21794039,0.00508125748566992
UTR3,14:21795004-21795014,0.00340215151040427
UTR3,14:21795283-21795299,0.00835540613527634
UTR3,14:21795582-21795605,0.000934903911979844
UTR3,14:21795733-21795761,0.000874806073790342
UTR3,14:21796026-21796044,0.00141932268331756
UTR3,14:21798532-21798557,0.010335629147982
UTR3,14:21798582-21798608,0.0361930871906425
UTR3,14:21775540;21780086-21775555;21780089,0.0218798198394564
ENSMUST00000077755,ENSMUSG00000008475 (Arpc5),mmu-miR-200a-3p,0.972515735651639
UTR3,1:152775127-152775143,0.00265606010921917
UTR3,1:152775174-152775187,0.0128573061265773
UTR3,1:152775234-152775258,0.0189891892549378
UTR3,1:152775278-152775301,0.00507580753558798
UTR3,1:152775552-152775575,0.0294143956329317
ENSMUST00000049055,ENSMUSG00000035840 (Lysmd3),mmu-miR-200a-3p,0.972011583715176
UTR3,13:81670567-81670594,0.00434605090186497
UTR3,13:81671506-81671528,0.0648069105716249
UTR3,13:81669596-81669606,0.0167156392217994
ENSMUST00000026367,ENSMUSG00000025323 (Sp4),mmu-miR-200a-3p,0.971233358491121
UTR3,12:118237985-118238004,0.00432293850005182
UTR3,12:118237270-118237296,0.00314691374252272
UTR3,12:118235652-118235680,0.0558223262620295
UTR3,12:118234942-118234963,0.0049336846283154
ENSMUST00000101118,ENSMUSG00000072872 (Rybp),mmu-miR-200a-3p,0.970850682641475
UTR3,6:100230627-100230646,0.00161815912460244
UTR3,6:100229980-100229993,0.00230351997473095
UTR3,6:100229458-100229475,0.0640817568122518
ENSMUST00000170350,ENSMUSG00000012535 (Tnpo3),mmu-miR-200a-3p,0.970362612744978
UTR3,6:29589227;29599540-29589229;29599562,0.00996140120711852
